year,competition_name,download_link
2011,SNZ Trophies,https://archive.swimming.org.nz/snz-trophies.html
2011,Awards & Honours Nominations,https://archive.swimming.org.nz/awards-and-honours.html
2011,Find your local Swim Club,https://archive.swimming.org.nz/find-a-club.html
2011,Find a Quality Swim School,https://archive.swimming.org.nz/find-a-quality-swim-school.html
2011,Reports & Minutes,https://archive.swimming.org.nz/page.php?id=588
2011,Constitution,https://archive.swimming.org.nz/constitution.html
2011,SNZ Policies & Procedures,https://archive.swimming.org.nz/policies-and-procedures.html
2011,Swimming Rules,https://archive.swimming.org.nz/page.php?id=3067
2011,Terms & Conditions,https://archive.swimming.org.nz/terms-and-conditions.html
2011,Committees,https://archive.swimming.org.nz/committees.html
2011,SNZ Strategic Summary 2018-2024,https://archive.swimming.org.nz/whole-of-sport-plan.html
2011,Membership Information,https://archive.swimming.org.nz/membership-information.html
2011,Obituaries,https://archive.swimming.org.nz/obituaries.html
2011,Regions & Clubs,https://archive.swimming.org.nz/regions-and-clubs.html
2011,NZ Swimming Alumni,http://www.nzswimmingalumni.org.nz/
2011,NZ Masters Swimming,http://www.nzmastersswimming.org.nz/
2011,NZSCTA (Coaches & Teachers Association),https://www.nzscta.com/
2011,Sponsors & Partners,https://archive.swimming.org.nz/sponsors.php
2011,Community Vacancies,https://archive.swimming.org.nz/other-vacancies.html
2011,Police Vetting,https://archive.swimming.org.nz/swimming-new-zealand-police-vetting-process.html
2011,Police Vetting How To Process,https://swimming.org.nz/visageimages/Members%20Resources/Membership%20Protection/How%20to%20complete%20the%20police%20vetting%20process%20003.pdf
2011,Consent to Disclose Submission,https://form.jotform.com/210806794208862
2011,NZ Police Vetting Application Form,https://swimming.org.nz/visageimages/Health%20and%20Safety/Police%20Vetting/Police%20Vetting%20Request%20&%20Consent%20Application%20Form.doc
2011,Police Vetting Policy,https://swimming.org.nz/visageimages/Legal%20&%20Governance/Policies/Swimming%20NZ%20Police%20Vetting%20Policy%20and%20Process%20-%20Version%202%20-%2025%20Feb%202021.pdf
2011,Isle of Man 2011 Youth Commonwealth Games,https://archive.swimming.org.nz/article.php?group_id=1490
2011,2011 World University Games - China,https://archive.swimming.org.nz/article.php?group_id=1502
2011,14TH FINA World Championships (2011)- China,https://archive.swimming.org.nz/article.php?group_id=1475
2011,Membership Software,https://www.aptsolutions.net/
2010,SNZ Events,https://www.facebook.com/SNZevents
2010,Epic Swim,https://www.facebook.com/EpicSwim
2010,High Performance,https://www.facebook.com/pages/High-Performance-Swimming-New-Zealand/217739888313688
2010,Home,https://archive.swimming.org.nz/
2010,LATEST NEWS,https://archive.swimming.org.nz/news.php
2010,High Performance,https://archive.swimming.org.nz/news.php?section=148
2010,Education,https://archive.swimming.org.nz/news.php?section=149
2010,Community,https://archive.swimming.org.nz/news.php?section=150
2010,Social Media,https://archive.swimming.org.nz/social-media.html
2010,Freestyler,https://archive.swimming.org.nz/freestyler.html
2010,Media Contacts,https://archive.swimming.org.nz/media-contact.html
2010,Photography,https://archive.swimming.org.nz/gallery.php
2010,Videos,https://archive.swimming.org.nz/livestream.php?view=archive
2010,Athlete Pathway,https://archive.swimming.org.nz/page.php?id=2901
2010,Athlete Leadership Group,https://archive.swimming.org.nz/page.php?id=3188
2010,Anti-Doping,https://archive.swimming.org.nz/anti-doping.html
2010,Carding,https://archive.swimming.org.nz/hpsnz-carding-and-support.html
2010,Local Funding Sites,https://archive.swimming.org.nz/page.php?id=3016
2010,PM Scholarships,https://archive.swimming.org.nz/page.php?id=2204
2010,Coaching Strategy,https://archive.swimming.org.nz/page.php?id=3214
2010,Coach Selection Criteria for International Teams,https://archive.swimming.org.nz/page.php?id=3213
2010,Prime Minister Coach Scholarships,https://archive.swimming.org.nz/page.php?id=2206
2010,Long Term Athlete Development,https://archive.swimming.org.nz/page.php?id=2207
2010,Selection Criteria,https://archive.swimming.org.nz/selection-criteria-pool-open-water.html
2010,International HP Calendar,https://archive.swimming.org.nz/page.php?id=2305
2010,Selection Panel,https://archive.swimming.org.nz/page.php?id=2409
2010,2021,https://archive.swimming.org.nz/page.php?id=3477
2010,2020,https://archive.swimming.org.nz/page.php?id=3476
2010,2019,https://archive.swimming.org.nz/page.php?id=3086
2010,2018,https://archive.swimming.org.nz/page.php?id=2741
2010,2017,https://archive.swimming.org.nz/2017-national-teams.html
2010,2016,https://archive.swimming.org.nz/2016-national-teams.html
2010,2015,https://archive.swimming.org.nz/2015-national-teams.html
2010,2014,https://archive.swimming.org.nz/national-teams-2014.html
2010,2013,https://archive.swimming.org.nz/2013-national-teams.html
2010,2012,https://archive.swimming.org.nz/nationals-teams-2012.html
2010,2011,https://archive.swimming.org.nz/nationals-teams-2011.html
2010,2010,https://archive.swimming.org.nz/nationals-teams-2010.html
2010,2009,https://archive.swimming.org.nz/nationals-teams-2009.html
2010,Historical,https://archive.swimming.org.nz/nationals-teams-historical.html
2010,Swimmers & Coaches Profiles,https://archive.swimming.org.nz/profile_type.php?type=athlete
2010,AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=119
2010,New Zealand Swimmers,https://archive.swimming.org.nz/profiles.php?section=120
2010,Past AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=121
2010,New Zealand Coaches,https://archive.swimming.org.nz/profiles.php?section=3087
2010,Strategies and Policies,https://archive.swimming.org.nz/page.php?id=2363
2010,Events Calendar,https://archive.swimming.org.nz/calendar.html
2010,All National and International Meets,https://archive.swimming.org.nz/national-international-meets.html
2010,All New Zealand Meets,https://archive.swimming.org.nz/all-new-zealand-meets.html
2010,Past Meets,https://archive.swimming.org.nz/past-meets.html
2010,LIVESTREAM,https://archive.swimming.org.nz/livestream.html
2010,FAQ - Events & Competition Restructure,https://archive.swimming.org.nz/page.php?id=3582
2010,Designated Meets,https://archive.swimming.org.nz/page.php?id=3676
2010,Current Records,https://archive.swimming.org.nz/current-records.html
2010,Record Ratification Sheets,https://archive.swimming.org.nz/record-ratification-sheets.html
2010,TM Results Files,https://archive.swimming.org.nz/page.php?id=1065
2010,Results Database,https://archive.swimming.org.nz/results.html
2010,Committees & Working Groups,https://archive.swimming.org.nz/page.php?id=2601
2010,Meet Approval Process,https://archive.swimming.org.nz/page.php?id=1001
2010,Covid-19 and Health & Safety,https://archive.swimming.org.nz/page.php?id=3698
2010,Member Protection Policy Manual,https://swimming.org.nz/article.php?group_id=9187
2010,Membership Categories,https://swimming.org.nz/membership-information.html
2010,Mytogs,https://mytogs.co.nz/
2010,My Squads,https://mysquads.co.nz/
2010,Your Fast Lane,https://fastlane.swimming.org.nz/
2010,International Competition Clearance,https://archive.swimming.org.nz/agreements-and-forms.html
2010,Club Administration,https://archive.swimming.org.nz/mr-club-administration.html
2010,Swim Central Database Information and how to guides,https://archive.swimming.org.nz/page.php?id=1358
2010,Starting a new club,https://archive.swimming.org.nz/mr-starting-a-new-club.html
2010,The Swimmers Lane,https://archive.swimming.org.nz/swimmer-toolbox.html
2010,Open Water,https://archive.swimming.org.nz/page.php?id=1360
2010,Performance Calculators,https://archive.swimming.org.nz/mr-swimmer-toolbox-performance-calculators.html
2010,HPSNZ,https://archive.swimming.org.nz/mr-swimmer-toolbox-hpsnz.html
2010,Other Resources,https://archive.swimming.org.nz/mr-swimmer-toolbox-other-resources.html
2010,The Coaches' Lane,https://archive.swimming.org.nz/coaches-toolbox.html
2010,Courses,https://archive.swimming.org.nz/mr-coaches-toolbox-courses.html
2010,NZSCTA,https://archive.swimming.org.nz/mr-coaches-toolbox-nzscta.html
2010,Tips,https://archive.swimming.org.nz/mr-coaches-toolbox-tips.html
2010,Technical Officials,https://archive.swimming.org.nz/technical-officials.html
2010,Technical Advisory Committee,https://archive.swimming.org.nz/page.php?id=214
2010,Qualifications and Assessments,https://archive.swimming.org.nz/qualifications-and-assessments.html
2010,Appointments to SNZ National Meets,https://archive.swimming.org.nz/appointments.html
2010,Backstroke Ledges,https://archive.swimming.org.nz/page.php?id=1549
2010,Video Resources,https://archive.swimming.org.nz/video-resources.html
2010,SNZ Technical Official Merchandise,http://teamsports.co.nz/snz/technical-official-clothing
2010,SNZ Merchandise,https://shop.swimming.org.nz/
2010,About Us,https://archive.swimming.org.nz/education-about-us.html
2010,AUSTSWIM,https://archive.swimming.org.nz/become-a-swim-teacher.html
2010,Course Calendar,https://archive.swimming.org.nz/education-course-calendar.html
2010,Water Skills for Life,https://archive.swimming.org.nz/page.php?id=2959
2010,Resources,https://archive.swimming.org.nz/education-resources.html
2010,Kiwi Swim Safe Programme - Swimming in Schools,https://archive.swimming.org.nz/kiwi-swim-safe.html
2010,Active Movement in the Water,https://archive.swimming.org.nz/active-movement-in-the-water.html
2010,Education Manuals and Certificates,https://shop.swimming.org.nz/index.php?route=product/category&path=50
2010,The history of Para swimming,https://archive.swimming.org.nz/para-swimming.html
2010,Learn To Swim,https://archive.swimming.org.nz/pss-learn-to-swim.html
2010,Joining A Club,https://swimming.org.nz/find-a-club.html
2010,Classification in Para swimming,https://archive.swimming.org.nz/pss-classification-in-para-swimming.html
2010,Competitive Swimming,https://archive.swimming.org.nz/pss-competitive-swimming.html
2010,NCEA Modifications,https://archive.swimming.org.nz/pss-ncea-modifications.html
2010,"Info for coaches, clubs and regions",https://archive.swimming.org.nz/page.php?id=3216
2010,Our Organisation,https://archive.swimming.org.nz/about-swimming-new-zealand.html
2010,History,https://archive.swimming.org.nz/page.php?id=1650
2010,Life Members,https://archive.swimming.org.nz/life-members.html
2010,Presidents,https://archive.swimming.org.nz/page.php?id=3252
2010,Board,https://archive.swimming.org.nz/page.php?id=1651
2010,Our Staff,https://archive.swimming.org.nz/profiles.php?section=168
2010,Contact Us,https://archive.swimming.org.nz/page.php?id=1653
2010,Annual Awards,https://archive.swimming.org.nz/awards-dinner.html
2010,Honours Awards,https://archive.swimming.org.nz/honours-awards.html
2010,Service Awards,https://archive.swimming.org.nz/service-awards.html
2010,SNZ Trophies,https://archive.swimming.org.nz/snz-trophies.html
2010,Awards & Honours Nominations,https://archive.swimming.org.nz/awards-and-honours.html
2010,Find your local Swim Club,https://archive.swimming.org.nz/find-a-club.html
2010,Find a Quality Swim School,https://archive.swimming.org.nz/find-a-quality-swim-school.html
2010,Reports & Minutes,https://archive.swimming.org.nz/page.php?id=588
2010,Constitution,https://archive.swimming.org.nz/constitution.html
2010,SNZ Policies & Procedures,https://archive.swimming.org.nz/policies-and-procedures.html
2010,Swimming Rules,https://archive.swimming.org.nz/page.php?id=3067
2010,Terms & Conditions,https://archive.swimming.org.nz/terms-and-conditions.html
2010,Committees,https://archive.swimming.org.nz/committees.html
2010,SNZ Strategic Summary 2018-2024,https://archive.swimming.org.nz/whole-of-sport-plan.html
2010,Membership Information,https://archive.swimming.org.nz/membership-information.html
2010,Obituaries,https://archive.swimming.org.nz/obituaries.html
2010,Regions & Clubs,https://archive.swimming.org.nz/regions-and-clubs.html
2010,NZ Swimming Alumni,http://www.nzswimmingalumni.org.nz/
2010,NZ Masters Swimming,http://www.nzmastersswimming.org.nz/
2010,NZSCTA (Coaches & Teachers Association),https://www.nzscta.com/
2010,Sponsors & Partners,https://archive.swimming.org.nz/sponsors.php
2010,Community Vacancies,https://archive.swimming.org.nz/other-vacancies.html
2010,Police Vetting,https://archive.swimming.org.nz/swimming-new-zealand-police-vetting-process.html
2010,Police Vetting How To Process,https://swimming.org.nz/visageimages/Members%20Resources/Membership%20Protection/How%20to%20complete%20the%20police%20vetting%20process%20003.pdf
2010,Consent to Disclose Submission,https://form.jotform.com/210806794208862
2010,NZ Police Vetting Application Form,https://swimming.org.nz/visageimages/Health%20and%20Safety/Police%20Vetting/Police%20Vetting%20Request%20&%20Consent%20Application%20Form.doc
2010,Police Vetting Policy,https://swimming.org.nz/visageimages/Legal%20&%20Governance/Policies/Swimming%20NZ%20Police%20Vetting%20Policy%20and%20Process%20-%20Version%202%20-%2025%20Feb%202021.pdf
2010,10TH FINA World Short Course Championships - Dubai,https://archive.swimming.org.nz/article.php?group_id=1508
2010,Delhi 2010 Commonwealth Games,https://archive.swimming.org.nz/article.php?group_id=1515
2010,2010 Junior Pan Pacific Swimming Championships - Hawaii,https://archive.swimming.org.nz/article.php?group_id=1955
2010,"2010 Pan Pacific Swimming Championships - California, USA",https://archive.swimming.org.nz/article.php?group_id=1958
2010,2010 Youth Olympic Games - Singapore,https://archive.swimming.org.nz/article.php?group_id=1966
2010,2010 Open Water World Championships - Canada,https://archive.swimming.org.nz/article.php?group_id=1530
2010,2010 Trans Tasman Tri Series - New Zealand,https://archive.swimming.org.nz/article.php?group_id=1969
2010,"8TH Oceania Championships - Apia, Samoa",https://archive.swimming.org.nz/article.php?group_id=1961
2010,Mare Nostrum - Barcelona & Canet,https://archive.swimming.org.nz/article.php?group_id=1973
2010,Membership Software,https://www.aptsolutions.net/
2009,SNZ Events,https://www.facebook.com/SNZevents
2009,Epic Swim,https://www.facebook.com/EpicSwim
2009,High Performance,https://www.facebook.com/pages/High-Performance-Swimming-New-Zealand/217739888313688
2009,Home,https://archive.swimming.org.nz/
2009,LATEST NEWS,https://archive.swimming.org.nz/news.php
2009,High Performance,https://archive.swimming.org.nz/news.php?section=148
2009,Education,https://archive.swimming.org.nz/news.php?section=149
2009,Community,https://archive.swimming.org.nz/news.php?section=150
2009,Social Media,https://archive.swimming.org.nz/social-media.html
2009,Freestyler,https://archive.swimming.org.nz/freestyler.html
2009,Media Contacts,https://archive.swimming.org.nz/media-contact.html
2009,Photography,https://archive.swimming.org.nz/gallery.php
2009,Videos,https://archive.swimming.org.nz/livestream.php?view=archive
2009,Athlete Pathway,https://archive.swimming.org.nz/page.php?id=2901
2009,Athlete Leadership Group,https://archive.swimming.org.nz/page.php?id=3188
2009,Anti-Doping,https://archive.swimming.org.nz/anti-doping.html
2009,Carding,https://archive.swimming.org.nz/hpsnz-carding-and-support.html
2009,Local Funding Sites,https://archive.swimming.org.nz/page.php?id=3016
2009,PM Scholarships,https://archive.swimming.org.nz/page.php?id=2204
2009,Coaching Strategy,https://archive.swimming.org.nz/page.php?id=3214
2009,Coach Selection Criteria for International Teams,https://archive.swimming.org.nz/page.php?id=3213
2009,Prime Minister Coach Scholarships,https://archive.swimming.org.nz/page.php?id=2206
2009,Long Term Athlete Development,https://archive.swimming.org.nz/page.php?id=2207
2009,Selection Criteria,https://archive.swimming.org.nz/selection-criteria-pool-open-water.html
2009,International HP Calendar,https://archive.swimming.org.nz/page.php?id=2305
2009,Selection Panel,https://archive.swimming.org.nz/page.php?id=2409
2009,2021,https://archive.swimming.org.nz/page.php?id=3477
2009,2020,https://archive.swimming.org.nz/page.php?id=3476
2009,2019,https://archive.swimming.org.nz/page.php?id=3086
2009,2018,https://archive.swimming.org.nz/page.php?id=2741
2009,2017,https://archive.swimming.org.nz/2017-national-teams.html
2009,2016,https://archive.swimming.org.nz/2016-national-teams.html
2009,2015,https://archive.swimming.org.nz/2015-national-teams.html
2009,2014,https://archive.swimming.org.nz/national-teams-2014.html
2009,2013,https://archive.swimming.org.nz/2013-national-teams.html
2009,2012,https://archive.swimming.org.nz/nationals-teams-2012.html
2009,2011,https://archive.swimming.org.nz/nationals-teams-2011.html
2009,2010,https://archive.swimming.org.nz/nationals-teams-2010.html
2009,2009,https://archive.swimming.org.nz/nationals-teams-2009.html
2009,Historical,https://archive.swimming.org.nz/nationals-teams-historical.html
2009,Swimmers & Coaches Profiles,https://archive.swimming.org.nz/profile_type.php?type=athlete
2009,AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=119
2009,New Zealand Swimmers,https://archive.swimming.org.nz/profiles.php?section=120
2009,Past AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=121
2009,New Zealand Coaches,https://archive.swimming.org.nz/profiles.php?section=3087
2009,Strategies and Policies,https://archive.swimming.org.nz/page.php?id=2363
2009,Events Calendar,https://archive.swimming.org.nz/calendar.html
2009,All National and International Meets,https://archive.swimming.org.nz/national-international-meets.html
2009,All New Zealand Meets,https://archive.swimming.org.nz/all-new-zealand-meets.html
2009,Past Meets,https://archive.swimming.org.nz/past-meets.html
2009,LIVESTREAM,https://archive.swimming.org.nz/livestream.html
2009,FAQ - Events & Competition Restructure,https://archive.swimming.org.nz/page.php?id=3582
2009,Designated Meets,https://archive.swimming.org.nz/page.php?id=3676
2009,Current Records,https://archive.swimming.org.nz/current-records.html
2009,Record Ratification Sheets,https://archive.swimming.org.nz/record-ratification-sheets.html
2009,TM Results Files,https://archive.swimming.org.nz/page.php?id=1065
2009,Results Database,https://archive.swimming.org.nz/results.html
2009,Committees & Working Groups,https://archive.swimming.org.nz/page.php?id=2601
2009,Meet Approval Process,https://archive.swimming.org.nz/page.php?id=1001
2009,Covid-19 and Health & Safety,https://archive.swimming.org.nz/page.php?id=3698
2009,Member Protection Policy Manual,https://swimming.org.nz/article.php?group_id=9187
2009,Membership Categories,https://swimming.org.nz/membership-information.html
2009,Mytogs,https://mytogs.co.nz/
2009,My Squads,https://mysquads.co.nz/
2009,Your Fast Lane,https://fastlane.swimming.org.nz/
2009,International Competition Clearance,https://archive.swimming.org.nz/agreements-and-forms.html
2009,Club Administration,https://archive.swimming.org.nz/mr-club-administration.html
2009,Swim Central Database Information and how to guides,https://archive.swimming.org.nz/page.php?id=1358
2009,Starting a new club,https://archive.swimming.org.nz/mr-starting-a-new-club.html
2009,The Swimmers Lane,https://archive.swimming.org.nz/swimmer-toolbox.html
2009,Open Water,https://archive.swimming.org.nz/page.php?id=1360
2009,Performance Calculators,https://archive.swimming.org.nz/mr-swimmer-toolbox-performance-calculators.html
2009,HPSNZ,https://archive.swimming.org.nz/mr-swimmer-toolbox-hpsnz.html
2009,Other Resources,https://archive.swimming.org.nz/mr-swimmer-toolbox-other-resources.html
2009,The Coaches' Lane,https://archive.swimming.org.nz/coaches-toolbox.html
2009,Courses,https://archive.swimming.org.nz/mr-coaches-toolbox-courses.html
2009,NZSCTA,https://archive.swimming.org.nz/mr-coaches-toolbox-nzscta.html
2009,Tips,https://archive.swimming.org.nz/mr-coaches-toolbox-tips.html
2009,Technical Officials,https://archive.swimming.org.nz/technical-officials.html
2009,Technical Advisory Committee,https://archive.swimming.org.nz/page.php?id=214
2009,Qualifications and Assessments,https://archive.swimming.org.nz/qualifications-and-assessments.html
2009,Appointments to SNZ National Meets,https://archive.swimming.org.nz/appointments.html
2009,Backstroke Ledges,https://archive.swimming.org.nz/page.php?id=1549
2009,Video Resources,https://archive.swimming.org.nz/video-resources.html
2009,SNZ Technical Official Merchandise,http://teamsports.co.nz/snz/technical-official-clothing
2009,SNZ Merchandise,https://shop.swimming.org.nz/
2009,About Us,https://archive.swimming.org.nz/education-about-us.html
2009,AUSTSWIM,https://archive.swimming.org.nz/become-a-swim-teacher.html
2009,Course Calendar,https://archive.swimming.org.nz/education-course-calendar.html
2009,Water Skills for Life,https://archive.swimming.org.nz/page.php?id=2959
2009,Resources,https://archive.swimming.org.nz/education-resources.html
2009,Kiwi Swim Safe Programme - Swimming in Schools,https://archive.swimming.org.nz/kiwi-swim-safe.html
2009,Active Movement in the Water,https://archive.swimming.org.nz/active-movement-in-the-water.html
2009,Education Manuals and Certificates,https://shop.swimming.org.nz/index.php?route=product/category&path=50
2009,The history of Para swimming,https://archive.swimming.org.nz/para-swimming.html
2009,Learn To Swim,https://archive.swimming.org.nz/pss-learn-to-swim.html
2009,Joining A Club,https://swimming.org.nz/find-a-club.html
2009,Classification in Para swimming,https://archive.swimming.org.nz/pss-classification-in-para-swimming.html
2009,Competitive Swimming,https://archive.swimming.org.nz/pss-competitive-swimming.html
2009,NCEA Modifications,https://archive.swimming.org.nz/pss-ncea-modifications.html
2009,"Info for coaches, clubs and regions",https://archive.swimming.org.nz/page.php?id=3216
2009,Our Organisation,https://archive.swimming.org.nz/about-swimming-new-zealand.html
2009,History,https://archive.swimming.org.nz/page.php?id=1650
2009,Life Members,https://archive.swimming.org.nz/life-members.html
2009,Presidents,https://archive.swimming.org.nz/page.php?id=3252
2009,Board,https://archive.swimming.org.nz/page.php?id=1651
2009,Our Staff,https://archive.swimming.org.nz/profiles.php?section=168
2009,Contact Us,https://archive.swimming.org.nz/page.php?id=1653
2009,Annual Awards,https://archive.swimming.org.nz/awards-dinner.html
2009,Honours Awards,https://archive.swimming.org.nz/honours-awards.html
2009,Service Awards,https://archive.swimming.org.nz/service-awards.html
2009,SNZ Trophies,https://archive.swimming.org.nz/snz-trophies.html
2009,Awards & Honours Nominations,https://archive.swimming.org.nz/awards-and-honours.html
2009,Find your local Swim Club,https://archive.swimming.org.nz/find-a-club.html
2009,Find a Quality Swim School,https://archive.swimming.org.nz/find-a-quality-swim-school.html
2009,Reports & Minutes,https://archive.swimming.org.nz/page.php?id=588
2009,Constitution,https://archive.swimming.org.nz/constitution.html
2009,SNZ Policies & Procedures,https://archive.swimming.org.nz/policies-and-procedures.html
2009,Swimming Rules,https://archive.swimming.org.nz/page.php?id=3067
2009,Terms & Conditions,https://archive.swimming.org.nz/terms-and-conditions.html
2009,Committees,https://archive.swimming.org.nz/committees.html
2009,SNZ Strategic Summary 2018-2024,https://archive.swimming.org.nz/whole-of-sport-plan.html
2009,Membership Information,https://archive.swimming.org.nz/membership-information.html
2009,Obituaries,https://archive.swimming.org.nz/obituaries.html
2009,Regions & Clubs,https://archive.swimming.org.nz/regions-and-clubs.html
2009,NZ Swimming Alumni,http://www.nzswimmingalumni.org.nz/
2009,NZ Masters Swimming,http://www.nzmastersswimming.org.nz/
2009,NZSCTA (Coaches & Teachers Association),https://www.nzscta.com/
2009,Sponsors & Partners,https://archive.swimming.org.nz/sponsors.php
2009,Community Vacancies,https://archive.swimming.org.nz/other-vacancies.html
2009,Police Vetting,https://archive.swimming.org.nz/swimming-new-zealand-police-vetting-process.html
2009,Police Vetting How To Process,https://swimming.org.nz/visageimages/Members%20Resources/Membership%20Protection/How%20to%20complete%20the%20police%20vetting%20process%20003.pdf
2009,Consent to Disclose Submission,https://form.jotform.com/210806794208862
2009,NZ Police Vetting Application Form,https://swimming.org.nz/visageimages/Health%20and%20Safety/Police%20Vetting/Police%20Vetting%20Request%20&%20Consent%20Application%20Form.doc
2009,Police Vetting Policy,https://swimming.org.nz/visageimages/Legal%20&%20Governance/Policies/Swimming%20NZ%20Police%20Vetting%20Policy%20and%20Process%20-%20Version%202%20-%2025%20Feb%202021.pdf
2009,13TH FINA World Championships (2009) - Rome,https://archive.swimming.org.nz/article.php?group_id=1975
2009,2009 Trans Tasman Tri Series - Australia,https://archive.swimming.org.nz/article.php?group_id=1978
2009,2009 World University Games - Serbia,https://archive.swimming.org.nz/article.php?group_id=1987
2009,2009 Australian Youth Olympic Festival,https://archive.swimming.org.nz/article.php?group_id=1982
2009,2009 Junior Pan Pacific Swimming Championships - Guam,https://archive.swimming.org.nz/article.php?group_id=1985
2009,Membership Software,https://www.aptsolutions.net/
